lca,lcq,lcp,top,left,right,bott,size,diff
"2314412332411432","................","Dec 28 - Easy/Med 4 x 4 [Random]","2231","3122","1223","3123","4","1"
"4132321414232341","................","Jan 26 - Easy/Med 4 x 4 [Random]","1322","1223","3122","3213","4","1"
"1324423121433412","................","Oct 04 - Easy/Med 4 x 4 [Random]","2231","3122","1322","2123","4","1"
"2341143232144123","................","May 12 - Easy/Med 4 x 4 [Random]","3213","3221","2312","1332","4","1"
"3421123443122143","................","Sep 18 - Easy/Med 4 x 4 [Random]","2132","2412","3132","2312","4","1"
"1324421331422431","................","Jan 13 - Easy/Med 4 x 4 [Random]","2221","3122","1223","3124","4","1"
"1234214343123421","................","Mar 28 - Easy/Med 4 x 4 [Random]","3321","4212","1233","2124","4","1"
"1423234141323214","................","Apr 03 - Easy/Med 4 x 4 [Random]","3122","2312","2231","2331","4","1"
"3412234112344123","................","Jul 22 - Easy/Med 4 x 4 [Random]","2122","2341","2212","1432","4","1"
"2143341213244231","................","Jul 09 - Easy/Med 4 x 4 [Random]","3212","2231","2213","1322","4","1"
"3412214342311324","................","Sep 14 - Easy/Med 4 x 4 [Random]","2123","2213","2231","2231","4","1"
"1324341242312143","................","Sep 26 - Easy/Med 4 x 4 [Random]","3231","3212","1232","2312","4","1"
"4312124321343421","................","Sep 11 - Easy/Med 4 x 4 [Random]","1223","1332","3213","2132","4","1"
"3124124324314312","................","Mar 04 - Easy/Med 4 x 4 [Random]","2321","2321","1233","1233","4","1"
"4312213412433421","................","Dec 12 - Easy/Med 4 x 4 [Random]","1232","1332","3123","2123","4","1"
"4321123431422413","................","Oct 30 - Easy/Med 4 x 4 [Random]","1232","1422","4122","3122","4","1"
"1423231442313142","................","Jun 23 - Easy/Med 4 x 4 [Random]","3132","2312","2132","2412","4","1"
"4123321423411432","................","Dec 15 - Easy/Med 4 x 4 [Random]","1422","1232","2123","4122","4","1"
"1432321443212143","................","Nov 12 - Easy/Med 4 x 4 [Random]","3122","2212","3142","2312","4","1"
"4321123424133142","................","Sep 27 - Easy/Med 4 x 4 [Random]","1232","1422","4122","2213","4","1"
"1234432131422413","................","May 29 - Easy/Med 4 x 4 [Random]","2321","4122","1422","3122","4","1"
"1243431234212134","................","Oct 31 - Easy/Med 4 x 4 [Random]","2312","3123","2331","3221","4","1"
"4213312424311342","................","Nov 09 - Easy/Med 4 x 4 [Random]","1242","1223","2132","4212","4","1"
"2341143242133124","................","Sep 19 - Easy/Med 4 x 4 [Random]","2214","3212","2321","2331","4","1"
"3412423121431324","................","Feb 17 - Easy/Med 4 x 4 [Random]","2133","2123","2321","3221","4","1"
"1243243143123124","................","Mar 17 - Easy/Med 4 x 4 [Random]","3212","3212","2331","2331","4","1"
"4213213413423421","................","Aug 13 - Easy/Med 4 x 4 [Random]","1332","1332","2123","2123","4","1"
"1234214343213412","................","Jan 15 - Easy/Med 4 x 4 [Random]","3321","4212","1242","2133","4","1"
"1432214343213214","................","Feb 12 - Easy/Med 4 x 4 [Random]","3123","2212","3241","2331","4","1"
"4312243131241243","................","Oct 29 - Easy/Med 4 x 4 [Random]","1232","1223","3312","3212","4","1"
"2134341212434321","................","Nov 30 - Easy/Med 4 x 4 [Random]","3221","3231","1224","1223","4","1"
"4213213434211342","................","Oct 28 - Easy/Med 4 x 4 [Random]","1232","1323","2132","3212","4","1"
"4123324114322314","................","May 10 - Easy/Med 4 x 4 [Random]","1322","1223","2231","3231","4","1"
"4123321424311342","................","Sep 10 - Easy/Med 4 x 4 [Random]","1332","1223","2132","4212","4","1"
"2143132434124231","................","Apr 16 - Easy/Med 4 x 4 [Random]","3312","2321","2123","1223","4","1"
"1243341221344321","................","Jul 24 - Easy/Med 4 x 4 [Random]","3212","3231","2214","1232","4","1"
"3421134242132134","................","Nov 18 - Easy/Med 4 x 4 [Random]","2124","2313","3221","2421","4","1"
"4312213434211243","................","Dec 05 - Easy/Med 4 x 4 [Random]","1232","1323","3132","3212","4","1"
"3421431221431234","................","Jul 27 - Easy/Med 4 x 4 [Random]","2124","2124","3321","3321","4","1"
"3421431212432134","................","Feb 02 - Easy/Med 4 x 4 [Random]","2124","2133","3321","2421","4","1"
"3142241312344321","................","Oct 27 - Easy/Med 4 x 4 [Random]","2213","2241","2214","1232","4","1"
"1234234134124123","................","Mar 14 - Easy/Med 4 x 4 [Random]","4321","4321","1222","1222","4","1"
"1234214334214312","................","Sep 04 - Easy/Med 4 x 4 [Random]","4221","4221","1233","1233","4","1"
"2413432131421234","................","Jun 19 - Easy/Med 4 x 4 [Random]","2132","2124","2421","3321","4","1"
"4321213412433412","................","Jan 05 - Easy/Med 4 x 4 [Random]","1232","1332","4122","2123","4","1"
"3412213412434321","................","May 23 - Easy/Med 4 x 4 [Random]","2132","2331","2124","1223","4","1"
"3241413214232314","................","Sep 20 - Easy/Med 4 x 4 [Random]","2214","2123","2321","2241","4","1"
"2134134234214213","................","Oct 20 - Easy/Med 4 x 4 [Random]","3321","3321","1232","1232","4","1"
"3412432112432134","................","May 22 - Easy/Med 4 x 4 [Random]","2133","2133","2421","2421","4","1"
"3421124343122134","................","Sep 05 - Easy/Med 4 x 4 [Random]","2123","2313","3231","2321","4","1"
"4123234134121234","................","Nov 21 - Easy/Med 4 x 4 [Random]","1322","1324","2221","3221","4","1"
"1234431221433421","................","Aug 02 - Easy/Med 4 x 4 [Random]","2321","4122","1323","2123","4","1"
"3241412323141432","................","Aug 14 - Easy/Med 4 x 4 [Random]","2313","2132","2213","3122","4","2"
"4312312412432431","................","Oct 05 - Easy/Med 4 x 4 [Random]","1232","1232","3123","3123","4","2"
"2134421313423421","................","Dec 01 - Easy/Med 4 x 4 [Random]","2421","3132","1223","2124","4","2"
"1243432134122134","................","Sep 13 - Easy/Med 4 x 4 [Random]","2312","3123","2421","3221","4","2"
"1342243132144123","................","Jan 08 - Easy/Med 4 x 4 [Random]","4212","3221","2312","1332","4","2"
"3124421313422431","................","Aug 15 - Easy/Med 4 x 4 [Random]","2421","2132","1223","2124","4","2"
"1234432134122143","................","Feb 28 - Easy/Med 4 x 4 [Random]","2321","4122","1422","3212","4","2"
"2413134231244231","................","Sep 21 - Easy/Med 4 x 4 [Random]","3122","2321","2213","1322","4","2"
"2341143231244213","................","Jan 12 - Easy/Med 4 x 4 [Random]","3213","3221","2312","1242","4","2"
"3412432121431234","................","May 28 - Easy/Med 4 x 4 [Random]","2133","2124","2421","3321","4","2"
"1342243131244213","................","Dec 14 - Easy/Med 4 x 4 [Random]","4212","3221","2312","1242","4","2"
"2143432114323214","................","Jan 31 - Easy/Med 4 x 4 [Random]","2312","2122","2431","2231","4","2"
"3214412323411432","................","Nov 10 - Easy/Med 4 x 4 [Random]","2331","2132","1223","3123","4","2"
"3142432124131234","................","Feb 15 - Easy/Med 4 x 4 [Random]","2313","2124","2421","3221","4","2"
"2134342113424213","................","Nov 01 - Easy/Med 4 x 4 [Random]","3221","3231","1322","1322","4","2"
"3142423114232314","................","Mar 07 - Easy/Med 4 x 4 [Random]","2313","2123","2321","2241","4","2"
"4312312424311243","................","Dec 08 - Easy/Med 4 x 4 [Random]","1242","1223","3132","4212","4","2"
"3142423123141423","................","Jan 16 - Easy/Med 4 x 4 [Random]","2412","2132","2312","3132","4","2"
"4312142321343241","................","Nov 17 - Easy/Med 4 x 4 [Random]","1243","1232","3212","2212","4","2"
"1423431232412134","................","Oct 19 - Easy/Med 4 x 4 [Random]","2122","2123","2321","3421","4","2"
"3412132421434231","................","Feb 18 - Easy/Med 4 x 4 [Random]","2132","2321","2123","1323","4","2"
"3214412324311342","................","Nov 20 - Easy/Med 4 x 4 [Random]","2241","2123","1232","3213","4","2"
"3142123424134321","................","Nov 13 - Easy/Med 4 x 4 [Random]","2312","2421","2124","1233","4","2"
"4321341221341243","................","Nov 22 - Easy/Med 4 x 4 [Random]","1233","1233","4212","4212","4","2"
"2513443215543211254331452",".........................","Nov 14 - Easy 5 x 5 [Random]","31432","22133","21532","24213","5","1"
"5231443125342512154315432",".........................","Sep 02 - Easy 5 x 5 [Random]","14232","12322","21234","51233","5","1"
"5314242315312542543114523",".........................","Jan 22 - Easy 5 x 5 [Random]","12422","12223","31242","52133","5","1"
"2134553214154233415242531",".........................","Apr 09 - Easy 5 x 5 [Random]","23321","41232","12323","23125","5","1"
"5431245123312452345112534",".........................","Jul 22 - Easy 5 x 5 [Random]","12343","12343","42122","53122","5","1"
"2154332415451321325454321",".........................","Jul 17 - Easy 5 x 5 [Random]","43122","23231","31325","12323","5","1"
"4213531452152435432123514",".........................","Feb 09 - Easy 5 x 5 [Random]","22321","23213","12352","23142","5","1"
"5432145213315422315412435",".........................","Oct 15 - Easy 5 x 5 [Random]","12234","12234","52321","53221","5","1"
"4315215243543212153432415",".........................","Aug 05 - Easy 5 x 5 [Random]","22414","22123","23521","23241","5","1"
"4315225413543211253431245",".........................","Jul 31 - Easy 5 x 5 [Random]","22314","22133","23521","24221","5","1"
"3154252431243151325445123",".........................","Apr 24 - Easy 5 x 5 [Random]","24122","21332","34122","21523","5","1"
"3214551234453122345114523",".........................","Dec 13 - Easy 5 x 5 [Random]","22521","31243","12322","42123","5","1"
"2154332415543214513213254",".........................","Jun 16 - Easy 5 x 5 [Random]","34122","23123","31532","32412","5","1"
"1352425413423513124554132",".........................","Jun 27 - Easy 5 x 5 [Random]","42122","32231","23214","12532","5","1"
"5432115432325142314541253",".........................","Nov 12 - Easy 5 x 5 [Random]","12344","12242","54212","23212","5","1"
"3145245231235145412312345",".........................","Jun 25 - Easy 5 x 5 [Random]","32213","32315","23231","23221","5","1"
"3524124135135245241341352",".........................","Apr 02 - Easy 5 x 5 [Random]","21222","23312","31232","25314","5","1"
"4351215423241355234131254",".........................","Jan 07 - Easy 5 x 5 [Random]","22153","22312","23132","24412","5","1"
"3521441532124535432123145",".........................","Nov 28 - Easy 5 x 5 [Random]","31232","22414","23251","23421","5","1"
"5142332514132452435145132",".........................","Jul 18 - Easy 5 x 5 [Random]","15233","12432","32123","21322","5","1"
"2135412435532413451245123",".........................","Jul 11 - Easy 5 x 5 [Random]","25312","34132","21322","21232","5","1"
"2453112453513423521443125",".........................","Mar 19 - Easy 5 x 5 [Random]","22124","34122","32321","22531","5","1"
"4315254213123452153435421",".........................","May 21 - Easy 5 x 5 [Random]","23413","21522","23124","21243","5","1"
"3251441235543211345225143",".........................","Jan 23 - Easy 5 x 5 [Random]","33132","22142","21523","21322","5","1"
"3521454321431522143512543",".........................","Dec 16 - Easy 5 x 5 [Random]","21432","21233","25213","44122","5","1"
"3145212543543214321525134",".........................","Aug 27 - Easy 5 x 5 [Random]","24213","33122","23512","31432","5","1"
"4321521543154323215454321",".........................","May 15 - Easy 5 x 5 [Random]","22231","22221","13425","12323","5","1"
"2415335421512341234543512",".........................","Apr 21 - Easy 5 x 5 [Random]","32313","32152","24212","22132","5","1"
"5413225413123453125443521",".........................","Feb 27 - Easy 5 x 5 [Random]","12333","12522","43123","22123","5","1"
"1523454321431522154332415",".........................","Mar 21 - Easy 5 x 5 [Random]","21322","21223","25231","34231","5","1"
"1254325431341524321551324",".........................","Jul 02 - Easy 5 x 5 [Random]","52122","32321","34212","14322","5","1"
"2543134512132454215351324",".........................","Feb 11 - Easy 5 x 5 [Random]","41233","23421","42122","15222","5","1"
"4351232451513241423525143",".........................","Dec 08 - Easy 5 x 5 [Random]","23123","23132","22213","21522","5","1"
"2341512543451323125454321",".........................","May 12 - Easy 5 x 5 [Random]","32231","43221","13325","12223","5","1"
"4315212345245135123435421",".........................","Jun 06 - Easy 5 x 5 [Random]","23312","25312","21224","21243","5","1"
"3214514253253145143243521",".........................","Dec 26 - Easy 5 x 5 [Random]","23521","33212","12243","22134","5","1"
"5342145132245133125412345",".........................","Apr 05 - Easy 5 x 5 [Random]","12235","12325","43221","43221","5","1"
"4153212345542133542123154",".........................","Apr 25 - Easy 5 x 5 [Random]","24132","25123","31342","32312","5","1"
"3451245123234515123412345",".........................","Jun 01 - Easy 5 x 5 [Random]","32134","32415","22221","23321","5","1"
"4521334521514322314512354",".........................","Aug 23 - Easy 5 x 5 [Random]","21252","23144","23412","34312","5","1"
"1234553124254313451241253",".........................","Feb 06 - Easy 5 x 5 [Random]","23321","51232","12422","23213","5","1"
"3415213245215344532152413",".........................","Dec 28 - Easy 5 x 5 [Random]","32312","34221","21243","12253","5","1"
"2341531542421535432115234",".........................","May 05 - Easy 5 x 5 [Random]","43231","42212","13252","21322","5","1"
"2341515234421535432131542",".........................","Mar 18 - Easy 5 x 5 [Random]","32231","42212","12253","23124","5","1"
"3521454132234514152312345",".........................","Jan 06 - Easy 5 x 5 [Random]","21332","21425","24221","34221","5","1"
"1543224315532414215331524",".........................","Jul 24 - Easy 5 x 5 [Random]","31232","23122","41322","35122","5","1"
"2514334521532141243541352",".........................","Jul 16 - Easy 5 x 5 [Random]","31223","23142","33212","25312","5","1"
"4315212345352145142324531",".........................","Jun 18 - Easy 5 x 5 [Random]","22412","25213","21233","22134","5","1"
"3125445132125432341554321",".........................","Jun 10 - Easy 5 x 5 [Random]","32212","22341","23315","12332","5","1"
"1542321534342154235153142",".........................","May 25 - Easy 5 x 5 [Random]","51233","22321","32123","13322","5","1"
"4125352341145323512423415",".........................","Aug 31 - Easy 5 x 5 [Random]","24313","21324","23321","32251","5","1"
"2351454123154323124542351",".........................","Mar 07 - Easy 5 x 5 [Random]","23152","31232","23412","22312","5","1"
"2514354321435121243531254",".........................","May 08 - Easy 5 x 5 [Random]","21322","21242","35212","35312","5","1"
"4351225431513241425332145",".........................","Dec 24 - Easy 5 x 5 [Random]","22133","22133","24221","23521","5","1"
"1532424153312454351252431",".........................","Jul 07 - Easy 5 x 5 [Random]","51222","23321","22124","14233","5","1"
"2315415432543214251331245",".........................","Jun 08 - Easy 5 x 5 [Random]","22312","32123","24521","34221","5","1"
"5124342315231543452115432",".........................","Jan 20 - Easy 5 x 5 [Random]","15322","12332","31234","41223","5","1"
"1235423541314254513254213",".........................","Jan 27 - Easy 5 x 5 [Random]","53212","43321","23133","12342","5","1"
